isoform	compound_inchikey	label	strict_external	evidence_category	assay_level_verification	explicit_table2_indirect_role_match	steroid_topology_negative_sensitivity_flag	names	sources	source_locators
CYP2C19	WCCRLLABFCMDBZ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	onapristone	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1737, ""source"": ""Holmer"", ""name"": ""onapristone""}]"
CYP2C19	WCXZJNBNVYUXJV-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	trans_trans_3_5_octadien_2_one	Holmer	"[{""file"": ""CYP2C19_testingset.csv"", ""split"": ""testing"", ""row"": 332, ""source"": ""Holmer"", ""name"": ""trans_trans_3_5_octadien_2_one""}]"
CYP2C19	WDEFBBTXULIOBB-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	tilidine	Yamashita	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 223, ""source"": ""Yamashita"", ""name"": ""tilidine""}]"
CYP2C19	WDZVGELJXXEGPV-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	guanabenz	Yamashita	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 544, ""source"": ""Yamashita"", ""name"": ""guanabenz""}, {""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1533, ""source"": ""Yamashita"", ""name"": ""guanabenz""}]"
CYP2C19	WEAJZXNPAWBCOA-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	avanafil	CYP Knowledgebase	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 781, ""source"": ""CYP Knowledgebase"", ""name"": ""avanafil""}]"
CYP2C19	WEDQXORSDFFRHR-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	ganglioside_gt3_(d18:0/14:0)	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1502, ""source"": ""Holmer"", ""name"": ""ganglioside_gt3_(d18:0/14:0)""}]"
CYP2C19	WEEGYLXZBRQIMU-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	1_8_cineole	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 952, ""source"": ""Holmer"", ""name"": ""1_8_cineole""}]"
CYP2C19	WEVYAHXRMPXWCK-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	acetonitrile	Yamashita	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 426, ""source"": ""Yamashita"", ""name"": ""acetonitrile""}]"
CYP2C19	WEXRUCMBJFQVBZ-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	pentobarbital	DrugBank	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 124, ""source"": ""DrugBank"", ""name"": ""Pentobarbital""}]"
CYP2C19	WEYVCQFUGFRXOM-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	perazine	Yamashita	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 41, ""source"": ""Yamashita"", ""name"": ""PERAZINE""}]"
CYP2C19	WFPIAZLQTJBIFN-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	zuclopenthixol	Yamashita	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 718, ""source"": ""Yamashita"", ""name"": ""zuclopenthixol""}]"
CYP2C19	WFWLQNSHRPWKFK-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	tegafur	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 348, ""source"": ""Holmer"", ""name"": ""tegafur""}]"
CYP2C19	WGCNASOHLSPBMP-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	glycolaldehyde	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1145, ""source"": ""Holmer"", ""name"": ""Glycolaldehyde""}]"
CYP2C19	WGKIDCRTLNUROQ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	kr_33028	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1579, ""source"": ""Holmer"", ""name"": ""kr_33028""}]"
CYP2C19	WGVKWNUPNGFDFJ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	beta_tocopherol_skeleton	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1281, ""source"": ""Holmer"", ""name"": ""beta_tocopherol_skeleton""}]"
CYP2C19	WHBIGIKBNXZKFE-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	delavirdine	DrugBank	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1399, ""source"": ""DrugBank"", ""name"": ""delavirdine""}]"
CYP2C19	WHBMMWSBFZVSSR-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	(r)_3_hydroxybutyric_acid	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 895, ""source"": ""Holmer"", ""name"": ""(r)_3_hydroxybutyric_acid""}]"
CYP2C19	WHOZNOZYMBRCBL-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	tetradec_2_enal	Holmer	"[{""file"": ""CYP2C19_testingset.csv"", ""split"": ""testing"", ""row"": 326, ""source"": ""Holmer"", ""name"": ""tetradec_2_enal""}]"
CYP2C19	WHQCHUCQKNIQEC-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	benzbromarone	Yamashita	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 450, ""source"": ""Yamashita"", ""name"": ""benzbromarone""}]"
CYP2C19	WHTVZRBIWZFKQO-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	chloroquine	Yamashita	"[{""file"": ""CYP2C19_testingset.csv"", ""split"": ""testing"", ""row"": 184, ""source"": ""Yamashita"", ""name"": ""chloroquine""}]"
CYP2C19	WIEOUDNBMYRSRD-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	rosmaridiphenol	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1813, ""source"": ""Holmer"", ""name"": ""rosmaridiphenol""}]"
CYP2C19	WIFHAKQJYHVTQK-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	cinncassiol_a	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1336, ""source"": ""Holmer"", ""name"": ""cinncassiol_a""}]"
CYP2C19	WIGIZIANZCJQQY-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	glimepiride	Yamashita	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 540, ""source"": ""Yamashita"", ""name"": ""glimepiride""}]"
CYP2C19	WIIZWVCIJKGZOK-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	chloramphenicol	DrugBank	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 784, ""source"": ""DrugBank"", ""name"": ""chloramphenicol""}]"
CYP2C19	WINHZLLDWRZWRT-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	sunitinib	Yamashita	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 677, ""source"": ""Yamashita"", ""name"": ""sunitinib""}]"
CYP2C19	WIQRCHMSJFFONW-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	norfluoxetine	DrugBank	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 216, ""source"": ""DrugBank"", ""name"": ""norfluoxetine""}]"
CYP2C19	WISFURKNQXSDRA-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	ganglioside_gt1c_(d18:1/18:1(11z))	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1500, ""source"": ""Holmer"", ""name"": ""ganglioside_gt1c_(d18:1/18:1(11z))""}]"
CYP2C19	WITCOKQIPFWQQD-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	(2r)_2_{_(2r)_2_amino_1_hydroxy_3_methylbutylidene_amino}_3_(c_hydroxycarbonimidoyl)propanoic_acid	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 823, ""source"": ""Holmer"", ""name"": ""(2r)_2_{_(2r)_2_amino_1_hydroxy_3_methylbutylidene_amino}_3_(c_hydroxycarbonimidoyl)propanoic_acid""}]"
CYP2C19	WJCNZQLZVWNLKY-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	thiabendazole	Yamashita	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1882, ""source"": ""Yamashita"", ""name"": ""thiabendazole""}]"
CYP2C19	WKEMJKQOLOHJLZ-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	almotriptan	DrugBank	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 56, ""source"": ""DrugBank"", ""name"": ""Almotriptan""}]"
CYP2C19	WKGXYQFOCVYPAC-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	felbamate	DrugBank	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 529, ""source"": ""DrugBank"", ""name"": ""felbamate""}]"
CYP2C19	WLCHQSHZHFLMJH-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	isoceanothic acid	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1152, ""source"": ""Holmer"", ""name"": ""Isoceanothic acid""}]"
CYP2C19	WLHQHAUOOXYABV-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	lornoxicam	Yamashita	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 576, ""source"": ""Yamashita"", ""name"": ""lornoxicam""}]"
CYP2C19	WLLMYDQRCSWAST-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	cervonyl_carnitine	Holmer	"[{""file"": ""CYP2C19_testingset.csv"", ""split"": ""testing"", ""row"": 181, ""source"": ""Holmer"", ""name"": ""cervonyl_carnitine""}]"
CYP2C19	WLTXBTSNYDYARD-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	hoduloside iii	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1151, ""source"": ""Holmer"", ""name"": ""Hoduloside III""}]"
CYP2C19	WLWFNJKHKGIJNW-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	phensuximide	DrugBank	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 195, ""source"": ""DrugBank"", ""name"": ""Phensuximide""}]"
CYP2C19	WNEFHJONOSWJAK-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	acetoxy_valerenic_acid	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1208, ""source"": ""Holmer"", ""name"": ""acetoxy_valerenic_acid""}]"
CYP2C19	WNJBUWVXSNLWEQ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	allyl_crotonate	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1223, ""source"": ""Holmer"", ""name"": ""allyl_crotonate""}]"
CYP2C19	WNYADZVDBIBLJJ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	npyr	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1723, ""source"": ""Holmer"", ""name"": ""npyr""}]"
CYP2C19	WNZBBTJFOIOEMP-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	reduced_haloperidol	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1802, ""source"": ""Holmer"", ""name"": ""reduced_haloperidol""}]"
CYP2C19	WOEUPEKLVDSCQN-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	aminopyrine	DrugBank	"[{""file"": ""CYP2C19_testingset.csv"", ""split"": ""testing"", ""row"": 11, ""source"": ""DrugBank"", ""name"": ""aminopyrine""}]"
CYP2C19	WOXKDUGGOYFFRN-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	tadalafil	Yamashita	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 679, ""source"": ""Yamashita"", ""name"": ""tadalafil""}]"
CYP2C19	WPGPCDVQHXOMQP-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	(5r)_5_isopropyl_2_methyl_2_cyclohexen_1_one	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 869, ""source"": ""Holmer"", ""name"": ""(5r)_5_isopropyl_2_methyl_2_cyclohexen_1_one""}]"
CYP2C19	WPOQYXKDKVBMSB-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	m_mentha_3(8)_6_diene	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1618, ""source"": ""Holmer"", ""name"": ""m_mentha_3(8)_6_diene""}]"
CYP2C19	WPZFUQQBKHILMS-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	emamc	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 302, ""source"": ""Holmer"", ""name"": ""emamc""}]"
CYP2C19	WQODMRNWOXLYKU-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	_(e)_2_6_dimethyl_6_hydroxy_1_oxoocta_2_7_dienyl_beta_d_glucopyranoside	Holmer	"[{""file"": ""CYP2C19_testingset.csv"", ""split"": ""testing"", ""row"": 150, ""source"": ""Holmer"", ""name"": ""_(e)_2_6_dimethyl_6_hydroxy_1_oxoocta_2_7_dienyl_beta_d_glucopyranoside""}]"
CYP2C19	WQZGKKKJIJFFOK-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	beta_d_glucose	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1277, ""source"": ""Holmer"", ""name"": ""beta_d_glucose""}]"
CYP2C19	WRHGORWNJGOVQY-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	gamma_cadinene	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1485, ""source"": ""Holmer"", ""name"": ""gamma_cadinene""}]"
CYP2C19	WRHGSRWGZMBAFV-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	annopentocin_a	Holmer	"[{""file"": ""CYP2C19_testingset.csv"", ""split"": ""testing"", ""row"": 163, ""source"": ""Holmer"", ""name"": ""annopentocin_a""}]"
CYP2C19	WRHZVMBBRYBTKZ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	pyrrole_2_carboxylate	Holmer	"[{""file"": ""CYP2C19_testingset.csv"", ""split"": ""testing"", ""row"": 299, ""source"": ""Holmer"", ""name"": ""pyrrole_2_carboxylate""}]"
CYP2C19	WRYCMIFVXDQIKN-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	desmethylazelastine	DrugBank	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 496, ""source"": ""DrugBank"", ""name"": ""desmethylazelastine""}]"
CYP2C19	WSEQXVZVJXJVFP-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	citalopram	DrugBank	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 6, ""source"": ""DrugBank"", ""name"": ""Citalopram""}]"
CYP2C19	WSFSSNUMVMOOMR-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	formaldehyde	Yamashita	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 535, ""source"": ""Yamashita"", ""name"": ""formaldehyde""}]"
CYP2C19	WSMYVTOQOOLQHP-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	malondialdehyde	Yamashita	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 579, ""source"": ""Yamashita"", ""name"": ""malondialdehyde""}]"
CYP2C19	WSORODGWGUUOBO-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	malaoxon	Yamashita	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 578, ""source"": ""Yamashita"", ""name"": ""malaoxon""}]"
CYP2C19	WTBZNVRBNJWSPF-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	ac1l1row	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1176, ""source"": ""Holmer"", ""name"": ""ac1l1row""}]"
CYP2C19	WTFMBIIXZCPCMT-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	norecasantalal	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1719, ""source"": ""Holmer"", ""name"": ""norecasantalal""}]"
CYP2C19	WTHRRGMBUAHGNI-UHFFFAOYSA-N	0	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	quinupristin	Yamashita	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 645, ""source"": ""Yamashita"", ""name"": ""quinupristin""}]"
CYP2C19	WTRSURIFLHBSLZ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	3_(benzoyloxy)_6_oxours_12_ene_28_oic_acid	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1023, ""source"": ""Holmer"", ""name"": ""3_(benzoyloxy)_6_oxours_12_ene_28_oic_acid""}]"
CYP2C19	WUADCCWRTIWANL-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	biochanin_a	Holmer	"[{""file"": ""CYP2C19_testingset.csv"", ""split"": ""testing"", ""row"": 13, ""source"": ""Holmer"", ""name"": ""biochanin_a""}]"
CYP2C19	WUTYZMFRCNBCHQ-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	sni_2011	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1850, ""source"": ""Holmer"", ""name"": ""sni_2011""}]"
CYP2C19	WUZYKBABMWJHDL-UHFFFAOYSA-N	1	True	source_reported_classification	unresolved_from_available_row_metadata	False	False	rupatadine	Yap	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 158, ""source"": ""Yap"", ""name"": ""Rupatadine""}]"
CYP2C19	WVKLERKKJXUPIK-UHFFFAOYSA-N	1	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	7-benzyloxy-4-trifluoromethylcoumarin (bfc)	CYP Knowledgebase	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 77, ""source"": ""CYP Knowledgebase"", ""name"": ""7-BENZYLOXY-4-TRIFLUOROMETHYLCOUMARIN (BFC)""}]"
CYP2C19	WVLOADHCBXTIJK-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	hydromorphone	DrugBank	"[{""file"": ""CYP2C19_testingset.csv"", ""split"": ""testing"", ""row"": 242, ""source"": ""DrugBank"", ""name"": ""hydromorphone""}]"
CYP2C19	WVQBLGZPHOPPFO-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	metolachlor	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1653, ""source"": ""Holmer"", ""name"": ""metolachlor""}]"
CYP2C19	WVVWYQOPRPVQFM-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	False	alpha-neu5ac-(2->3)-beta-d-gal-(1->4)-beta-d-glc-(11')-cer(d18:1/22:1(13z))	Holmer	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 1225, ""source"": ""Holmer"", ""name"": ""alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-beta-D-Glc-(11')-Cer(d18:1/22:1(13Z))""}]"
CYP2C19	WWYNJERNGUHSAO-UHFFFAOYSA-N	0	False	source_reported_classification	unresolved_from_available_row_metadata	False	True	levonorgestrel	DrugBank	"[{""file"": ""CYP2C19_trainingset.csv"", ""split"": ""training"", ""row"": 575, ""source"": ""DrugBank"", ""name"": ""levonorgestrel""}]"
